unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
75,object,train,0.0171477096825,train,482027.0,430681.0,15387.0,0.0171477096825
512,object,bed,0.016918092165,bed,2701545.0,415973.0,51865.0,0.016918092165
3,object,building,0.0168980695858,building,11089818.0,403827.0,190993.0,0.0168980695858
135,object,bus,0.0168267571577,bus,458866.0,439776.0,14871.0,0.0168267571577
417,object,person,0.0168191174693,person,3666588.0,439352.0,67916.0,0.0168191174693
69,object,slot machine,0.0168146530357,slot machine,46436.0,443810.0,8107.0,0.0168146530357
120,object,car,0.0168050857278,car,1404867.0,437716.0,30453.0,0.0168050857278
100,object,car,0.016662316433,car,1404867.0,433596.0,30131.0,0.016662316433
348,object,sink,0.0165826739704,sink,212829.0,413513.0,10217.0,0.0165826739704
423,object,table,0.0165751034309,table,1911211.0,420856.0,38024.0,0.0165751034309
295,object,dog,0.0165564416214,dog,157609.0,424949.0,9488.0,0.0165564416214
465,object,pool table,0.0164781478231,pool table,221990.0,453168.0,10945.0,0.0164781478231
316,object,bed,0.0164571902472,bed,2701545.0,426293.0,50642.0,0.0164571902472
179,object,windowpane,0.016446491362,windowpane,2264527.0,411677.0,43302.0,0.016446491362
194,object,sky,0.0163945185311,sky,8652955.0,437704.0,146633.0,0.0163945185311
